[HEADER]
Gravity [m2/s]:	9.81
Area meas. section [m2]:	0.0120
GVF porthole distance [m]:	0.960
Density liquid [kg/m3]:	998
[DATA]
[s]	[HH:mm:ss]	[m3/h]	[m3/h]	[pct]	[ln/min]	[mbar]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[W]	[W]	[W]
time	wall_time	Q_tunnel_setp	Q_tunnel	S_pump_setp	Q_bubbles	Pdiff_GVF	T_TC_01	T_TC_02	T_TC_03	T_TC_04	T_TC_05	T_TC_06	T_TC_07	T_TC_08	T_TC_09	T_TC_10	T_TC_11	T_TC_12	T_ambient	T_inlet	T_outlet	T_chill_setp	T_chill	P_PSU_1	P_PSU_2	P_PSU_3
1416.514	13:53:34.975	21.600	21.425	32.594	0.00	0.22	88.80	87.40	86.81	88.12	84.37	90.02	21.24	21.23	21.21	21.14	nan	nan	22.768	21.564	21.693	19.0	19.0	870.00	870.01	870.06
1416.614	13:53:35.075	21.600	21.425	32.594	0.00	0.23	89.09	86.48	86.74	88.47	84.32	89.98	21.25	21.24	21.20	21.14	nan	nan	22.768	21.564	21.693	19.0	19.0	870.00	870.01	870.06
1416.713	13:53:35.174	21.600	21.425	32.594	0.00	0.24	89.09	86.48	86.74	88.47	84.32	89.98	21.25	21.24	21.20	21.14	nan	nan	22.768	21.564	21.693	19.0	19.0	870.00	870.01	870.06
1416.814	13:53:35.275	21.600	21.415	32.594	0.00	0.27	89.09	86.48	86.74	88.47	84.32	89.98	21.25	21.24	21.20	21.14	nan	nan	22.768	21.564	21.693	19.0	19.0	870.00	870.01	870.06
1416.914	13:53:35.375	21.600	21.420	32.594	0.00	0.28	89.09	86.48	86.74	88.47	84.32	89.98	21.25	21.24	21.20	21.14	nan	nan	22.768	21.564	21.693	19.0	19.0	870.00	870.01	870.06
1417.018	13:53:35.479	21.600	21.425	32.594	0.00	0.27	89.09	86.48	86.74	88.47	84.32	89.98	21.25	21.24	21.20	21.14	nan	nan	22.767	21.564	21.693	19.0	19.0	870.00	870.01	870.06
1417.113	13:53:35.574	21.600	21.425	32.594	0.00	0.30	89.09	86.48	86.74	88.47	84.32	89.98	21.25	21.24	21.20	21.14	nan	nan	22.767	21.564	21.693	19.0	19.0	870.00	870.01	870.06
1417.214	13:53:35.675	21.600	21.425	32.594	0.00	0.29	89.09	86.48	86.74	88.47	84.32	89.98	21.25	21.24	21.20	21.14	nan	nan	22.767	21.564	21.693	19.0	19.0	870.06	869.95	870.06
1417.314	13:53:35.775	21.600	21.430	32.594	0.00	0.29	89.09	86.48	86.74	88.47	84.32	89.98	21.25	21.24	21.20	21.14	nan	nan	22.767	21.564	21.693	19.0	19.0	870.06	869.95	870.00
1417.413	13:53:35.874	21.600	21.425	32.594	0.00	0.31	89.09	86.48	86.74	88.47	84.32	89.98	21.25	21.24	21.20	21.14	nan	nan	22.767	21.564	21.693	19.0	19.0	870.06	869.95	870.00
1417.513	13:53:35.974	21.600	21.425	32.600	0.00	0.27	89.09	86.48	86.74	88.47	84.32	89.98	21.25	21.24	21.20	21.14	nan	nan	22.767	21.564	21.693	19.0	19.0	870.06	869.95	870.00
1417.614	13:53:36.075	21.600	21.440	32.600	0.00	0.29	89.14	86.47	86.80	88.24	84.19	90.17	21.23	21.25	21.21	21.13	nan	nan	22.767	21.564	21.693	19.0	19.0	870.06	869.95	870.00
1417.714	13:53:36.175	21.600	21.440	32.600	0.00	0.30	89.14	86.47	86.80	88.24	84.19	90.17	21.23	21.25	21.21	21.13	nan	nan	22.767	21.564	21.693	19.0	19.0	870.06	869.95	870.00
1417.813	13:53:36.274	21.600	21.440	32.600	0.00	0.32	89.14	86.47	86.80	88.24	84.19	90.17	21.23	21.25	21.21	21.13	nan	nan	22.767	21.564	21.693	19.0	19.0	870.06	869.95	870.00
1417.914	13:53:36.375	21.600	21.435	32.600	0.00	0.30	89.14	86.47	86.80	88.24	84.19	90.17	21.23	21.25	21.21	21.13	nan	nan	22.767	21.564	21.693	19.0	19.0	870.06	869.95	870.00
1418.023	13:53:36.484	21.600	21.440	32.600	0.00	0.28	89.14	86.47	86.80	88.24	84.19	90.17	21.23	21.25	21.21	21.13	nan	nan	22.767	21.564	21.679	19.0	19.0	870.06	869.95	870.00
1418.113	13:53:36.574	21.600	21.445	32.600	0.00	0.28	89.14	86.47	86.80	88.24	84.19	90.17	21.23	21.25	21.21	21.13	nan	nan	22.767	21.564	21.679	19.0	19.0	870.06	869.95	870.00
1418.213	13:53:36.674	21.600	21.450	32.600	0.00	0.26	89.14	86.47	86.80	88.24	84.19	90.17	21.23	21.25	21.21	21.13	nan	nan	22.767	21.564	21.679	19.0	19.0	870.00	870.01	870.00
1418.314	13:53:36.775	21.600	21.460	32.600	0.00	0.28	89.14	86.47	86.80	88.24	84.19	90.17	21.23	21.25	21.21	21.13	nan	nan	22.767	21.564	21.679	19.0	19.0	870.00	870.01	870.06
1418.414	13:53:36.875	21.600	21.460	32.600	0.00	0.28	89.14	86.47	86.80	88.24	84.19	90.17	21.23	21.25	21.21	21.13	nan	nan	22.767	21.564	21.679	19.0	19.0	870.00	870.01	870.06
1418.513	13:53:36.974	21.600	21.460	32.594	0.00	0.26	89.14	86.47	86.80	88.24	84.19	90.17	21.23	21.25	21.21	21.13	nan	nan	22.767	21.564	21.679	19.0	19.0	870.00	870.01	870.06
1418.613	13:53:37.074	21.600	21.465	32.594	0.00	0.28	88.75	86.50	86.91	87.85	83.93	90.05	21.23	21.24	21.20	21.14	nan	nan	22.767	21.564	21.679	19.0	19.0	870.00	870.01	870.06
1418.714	13:53:37.175	21.600	21.465	32.594	0.00	0.27	88.75	86.50	86.91	87.85	83.93	90.05	21.23	21.24	21.20	21.14	nan	nan	22.767	21.564	21.679	19.0	19.0	870.00	870.01	870.06
1418.814	13:53:37.275	21.600	21.470	32.594	0.00	0.28	88.75	86.50	86.91	87.85	83.93	90.05	21.23	21.24	21.20	21.14	nan	nan	22.767	21.564	21.679	19.0	19.0	870.00	870.01	870.06
1418.913	13:53:37.374	21.600	21.470	32.594	0.00	0.27	88.75	86.50	86.91	87.85	83.93	90.05	21.23	21.24	21.20	21.14	nan	nan	22.767	21.564	21.679	19.0	19.0	870.00	870.01	870.06
1419.021	13:53:37.482	21.600	21.480	32.594	0.00	0.24	88.75	86.50	86.91	87.85	83.93	90.05	21.23	21.24	21.20	21.14	nan	nan	22.760	21.564	21.679	19.0	19.0	870.00	870.01	870.06
1419.114	13:53:37.575	21.600	21.480	32.594	0.00	0.23	88.75	86.50	86.91	87.85	83.93	90.05	21.23	21.24	21.20	21.14	nan	nan	22.760	21.564	21.679	19.0	19.0	870.00	870.01	870.06
1419.214	13:53:37.675	21.600	21.490	32.594	0.00	0.20	88.75	86.50	86.91	87.85	83.93	90.05	21.23	21.24	21.20	21.14	nan	nan	22.760	21.564	21.679	19.0	19.0	870.00	870.01	870.00
1419.313	13:53:37.774	21.600	21.500	32.594	0.00	0.21	88.75	86.50	86.91	87.85	83.93	90.05	21.23	21.24	21.20	21.14	nan	nan	22.760	21.564	21.679	19.0	19.0	870.00	870.01	870.00
1419.414	13:53:37.875	21.600	21.510	32.594	0.00	0.15	88.75	86.50	86.91	87.85	83.93	90.05	21.23	21.24	21.20	21.14	nan	nan	22.760	21.563	21.679	19.0	19.0	869.85	870.01	870.00
1419.514	13:53:37.975	21.600	21.500	32.581	0.00	0.14	88.75	86.50	86.91	87.85	83.93	90.05	21.23	21.24	21.20	21.14	nan	nan	22.760	21.563	21.679	19.0	19.0	869.85	870.01	870.00
1419.614	13:53:38.075	21.600	21.510	32.581	0.00	0.14	88.88	86.24	86.70	87.66	84.19	89.87	21.24	21.25	21.20	21.12	nan	nan	22.760	21.563	21.679	19.0	19.0	869.85	870.01	870.00
1419.713	13:53:38.174	21.600	21.520	32.581	0.00	0.13	88.88	86.24	86.70	87.66	84.19	89.87	21.24	21.25	21.20	21.12	nan	nan	22.760	21.563	21.679	19.0	19.0	869.85	870.01	870.00
1419.814	13:53:38.275	21.600	21.520	32.581	0.00	0.17	88.88	86.24	86.70	87.66	84.19	89.87	21.24	21.25	21.20	21.12	nan	nan	22.760	21.563	21.679	19.0	19.0	869.85	870.01	870.00
1419.914	13:53:38.375	21.600	21.520	32.581	0.00	0.17	88.88	86.24	86.70	87.66	84.19	89.87	21.24	21.25	21.20	21.12	nan	nan	22.760	21.563	21.679	19.0	19.0	869.85	870.01	870.00
1420.021	13:53:38.482	21.600	21.520	32.581	0.00	0.17	88.88	86.24	86.70	87.66	84.19	89.87	21.24	21.25	21.20	21.12	nan	nan	22.760	21.563	21.679	19.0	19.0	869.85	870.01	870.00
1420.113	13:53:38.574	21.600	21.520	32.581	0.00	0.16	88.88	86.24	86.70	87.66	84.19	89.87	21.24	21.25	21.20	21.12	nan	nan	22.760	21.563	21.694	19.0	19.0	869.85	870.01	870.00
1420.214	13:53:38.675	21.600	21.520	32.581	0.00	0.17	88.88	86.24	86.70	87.66	84.19	89.87	21.24	21.25	21.20	21.12	nan	nan	22.760	21.563	21.694	19.0	19.0	869.91	870.01	870.00
1420.314	13:53:38.775	21.600	21.520	32.581	0.00	0.16	88.88	86.24	86.70	87.66	84.19	89.87	21.24	21.25	21.20	21.12	nan	nan	22.760	21.563	21.694	19.0	19.0	869.91	870.01	870.00
1420.413	13:53:38.874	21.600	21.520	32.581	0.00	0.20	88.88	86.24	86.70	87.66	84.19	89.87	21.24	21.25	21.20	21.12	nan	nan	22.760	21.563	21.694	19.0	19.0	870.06	870.01	870.00
1420.513	13:53:38.974	21.600	21.520	32.588	0.00	0.22	88.88	86.24	86.70	87.66	84.19	89.87	21.24	21.25	21.20	21.12	nan	nan	22.760	21.563	21.694	19.0	19.0	870.06	870.01	870.00
1420.614	13:53:39.075	21.600	21.530	32.588	0.00	0.21	88.74	86.42	86.51	87.72	84.28	89.86	21.23	21.24	21.20	21.12	nan	nan	22.760	21.563	21.694	19.0	19.0	870.06	870.01	870.00
1420.714	13:53:39.175	21.600	21.535	32.588	0.00	0.26	88.74	86.42	86.51	87.72	84.28	89.86	21.23	21.24	21.20	21.12	nan	nan	22.760	21.563	21.694	19.0	19.0	870.06	870.01	870.00
1420.813	13:53:39.274	21.600	21.535	32.588	0.00	0.25	88.74	86.42	86.51	87.72	84.28	89.86	21.23	21.24	21.20	21.12	nan	nan	22.760	21.563	21.694	19.0	19.0	870.06	870.01	870.00
1420.914	13:53:39.375	21.600	21.535	32.588	0.00	0.25	88.74	86.42	86.51	87.72	84.28	89.86	21.23	21.24	21.20	21.12	nan	nan	22.760	21.563	21.694	19.0	19.0	870.06	870.01	870.00
1421.014	13:53:39.475	21.600	21.535	32.588	0.00	0.29	88.74	86.42	86.51	87.72	84.28	89.86	21.23	21.24	21.20	21.12	nan	nan	22.767	21.563	21.694	19.0	19.0	870.06	870.01	870.00
1421.114	13:53:39.575	21.600	21.540	32.588	0.00	0.26	88.74	86.42	86.51	87.72	84.28	89.86	21.23	21.24	21.20	21.12	nan	nan	22.767	21.563	21.694	19.0	19.0	870.06	870.01	870.00
1421.213	13:53:39.674	21.600	21.545	32.588	0.00	0.25	88.74	86.42	86.51	87.72	84.28	89.86	21.23	21.24	21.20	21.12	nan	nan	22.767	21.563	21.694	19.0	19.0	870.06	870.01	870.00
1421.314	13:53:39.775	21.600	21.540	32.588	0.00	0.24	88.74	86.42	86.51	87.72	84.28	89.86	21.23	21.24	21.20	21.12	nan	nan	22.767	21.563	21.694	19.0	19.0	870.06	870.01	870.00
1421.414	13:53:39.875	21.600	21.540	32.588	0.00	0.25	88.74	86.42	86.51	87.72	84.28	89.86	21.23	21.24	21.20	21.12	nan	nan	22.767	21.564	21.694	19.0	19.0	870.06	870.01	870.00
1421.514	13:53:39.975	21.600	21.545	32.581	0.00	0.24	88.74	86.42	86.51	87.72	84.28	89.86	21.23	21.24	21.20	21.12	nan	nan	22.767	21.564	21.694	19.0	19.0	870.06	870.01	870.00
1421.613	13:53:40.074	21.600	21.550	32.581	0.00	0.28	88.28	86.31	86.28	87.92	84.43	89.55	21.23	21.23	21.21	21.12	nan	nan	22.767	21.564	21.694	19.0	19.0	870.06	870.01	870.00
1421.714	13:53:40.175	21.600	21.550	32.581	0.00	0.23	88.28	86.31	86.28	87.92	84.43	89.55	21.23	21.23	21.21	21.12	nan	nan	22.767	21.564	21.694	19.0	19.0	870.06	870.01	870.00
1421.814	13:53:40.275	21.600	21.550	32.581	0.00	0.19	88.28	86.31	86.28	87.92	84.43	89.55	21.23	21.23	21.21	21.12	nan	nan	22.767	21.564	21.694	19.0	19.0	870.06	870.01	870.00
1421.913	13:53:40.374	21.600	21.555	32.581	0.00	0.19	88.28	86.31	86.28	87.92	84.43	89.55	21.23	21.23	21.21	21.12	nan	nan	22.767	21.564	21.694	19.0	19.0	870.06	870.01	870.00
1422.020	13:53:40.481	21.600	21.560	32.581	0.00	0.21	88.28	86.31	86.28	87.92	84.43	89.55	21.23	21.23	21.21	21.12	nan	nan	22.767	21.564	21.694	19.0	19.0	870.06	870.01	870.00
1422.114	13:53:40.575	21.600	21.570	32.581	0.00	0.22	88.28	86.31	86.28	87.92	84.43	89.55	21.23	21.23	21.21	21.12	nan	nan	22.767	21.564	21.681	19.0	19.0	870.06	870.01	870.00
1422.214	13:53:40.675	21.600	21.570	32.581	0.00	0.24	88.28	86.31	86.28	87.92	84.43	89.55	21.23	21.23	21.21	21.12	nan	nan	22.767	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1422.313	13:53:40.774	21.600	21.575	32.581	0.00	0.22	88.28	86.31	86.28	87.92	84.43	89.55	21.23	21.23	21.21	21.12	nan	nan	22.767	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1422.414	13:53:40.875	21.600	21.580	32.581	0.00	0.21	88.28	86.31	86.28	87.92	84.43	89.55	21.23	21.23	21.21	21.12	nan	nan	22.767	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1422.514	13:53:40.975	21.600	21.575	32.569	0.00	0.22	88.28	86.31	86.28	87.92	84.43	89.55	21.23	21.23	21.21	21.12	nan	nan	22.767	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1422.614	13:53:41.075	21.600	21.565	32.569	0.00	0.21	88.02	86.35	86.25	87.83	84.48	89.35	21.23	21.23	21.18	21.14	nan	nan	22.767	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1422.713	13:53:41.174	21.600	21.565	32.569	0.00	0.24	88.02	86.35	86.25	87.83	84.48	89.35	21.23	21.23	21.18	21.14	nan	nan	22.767	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1422.865	13:53:41.326	21.600	21.565	32.569	0.00	0.24	88.02	86.35	86.25	87.83	84.48	89.35	21.23	21.23	21.18	21.14	nan	nan	22.767	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1422.946	13:53:41.407	21.600	21.565	32.569	0.00	0.23	88.02	86.35	86.25	87.83	84.48	89.35	21.23	21.23	21.18	21.14	nan	nan	22.764	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1423.034	13:53:41.495	21.600	21.575	32.569	0.00	0.21	88.02	86.35	86.25	87.83	84.48	89.35	21.23	21.23	21.18	21.14	nan	nan	22.764	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1423.127	13:53:41.588	21.600	21.570	32.569	0.00	0.22	88.02	86.35	86.25	87.83	84.48	89.35	21.23	21.23	21.18	21.14	nan	nan	22.764	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1423.214	13:53:41.675	21.600	21.570	32.569	0.00	0.20	88.02	86.35	86.25	87.83	84.48	89.35	21.23	21.23	21.18	21.14	nan	nan	22.764	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1423.314	13:53:41.775	21.600	21.575	32.569	0.00	0.18	88.02	86.35	86.25	87.83	84.48	89.35	21.23	21.23	21.18	21.14	nan	nan	22.764	21.564	21.681	19.0	19.0	870.06	869.95	870.00
1423.413	13:53:41.874	21.600	21.575	32.569	0.00	0.19	88.02	86.35	86.25	87.83	84.48	89.35	21.23	21.23	21.18	21.14	nan	nan	22.764	21.566	21.681	19.0	19.0	870.06	870.01	870.00
1423.514	13:53:41.975	21.600	21.570	32.575	0.00	0.20	88.02	86.35	86.25	87.83	84.48	89.35	21.23	21.23	21.18	21.14	nan	nan	22.764	21.566	21.681	19.0	19.0	870.06	870.01	870.00
1423.614	13:53:42.075	21.600	21.570	32.575	0.00	0.23	88.02	86.35	86.25	87.83	84.48	89.35	21.23	21.23	21.18	21.14	nan	nan	22.764	21.566	21.681	19.0	19.0	870.06	870.01	870.00
1423.714	13:53:42.175	21.600	21.580	32.575	0.00	0.22	87.88	85.99	85.93	87.68	84.51	89.39	21.22	21.23	21.20	21.11	nan	nan	22.764	21.566	21.681	19.0	19.0	870.06	870.01	870.00
1423.813	13:53:42.274	21.600	21.585	32.575	0.00	0.23	87.88	85.99	85.93	87.68	84.51	89.39	21.22	21.23	21.20	21.11	nan	nan	22.764	21.566	21.681	19.0	19.0	870.06	870.01	870.00
1423.914	13:53:42.375	21.600	21.585	32.575	0.00	0.21	87.88	85.99	85.93	87.68	84.51	89.39	21.22	21.23	21.20	21.11	nan	nan	22.764	21.566	21.681	19.0	19.0	870.06	870.01	870.00
1424.086	13:53:42.547	21.600	21.585	32.575	0.00	0.24	87.88	85.99	85.93	87.68	84.51	89.39	21.22	21.23	21.20	21.11	nan	nan	22.764	21.566	21.664	19.0	19.0	870.06	870.01	870.00
1424.114	13:53:42.575	21.600	21.585	32.575	0.00	0.26	87.88	85.99	85.93	87.68	84.51	89.39	21.22	21.23	21.20	21.11	nan	nan	22.764	21.566	21.664	19.0	19.0	870.06	870.01	870.00
1424.213	13:53:42.674	21.600	21.585	32.575	0.00	0.26	87.88	85.99	85.93	87.68	84.51	89.39	21.22	21.23	21.20	21.11	nan	nan	22.764	21.566	21.664	19.0	19.0	870.06	870.01	870.00
1424.314	13:53:42.775	21.600	21.585	32.575	0.00	0.24	87.88	85.99	85.93	87.68	84.51	89.39	21.22	21.23	21.20	21.11	nan	nan	22.764	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1424.414	13:53:42.875	21.600	21.580	32.575	0.00	0.24	87.88	85.99	85.93	87.68	84.51	89.39	21.22	21.23	21.20	21.11	nan	nan	22.764	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1424.514	13:53:42.975	21.600	21.580	32.575	0.00	0.22	87.88	85.99	85.93	87.68	84.51	89.39	21.22	21.23	21.20	21.11	nan	nan	22.764	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1424.614	13:53:43.075	21.600	21.580	32.575	0.00	0.24	87.88	85.99	85.93	87.68	84.51	89.39	21.22	21.23	21.20	21.11	nan	nan	22.764	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1424.714	13:53:43.175	21.600	21.575	32.575	0.00	0.23	87.67	86.20	85.94	87.55	84.24	89.58	21.23	21.24	21.19	21.13	nan	nan	22.764	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1424.814	13:53:43.275	21.600	21.570	32.575	0.00	0.24	87.67	86.20	85.94	87.55	84.24	89.58	21.23	21.24	21.19	21.13	nan	nan	22.764	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1424.913	13:53:43.374	21.600	21.575	32.575	0.00	0.27	87.67	86.20	85.94	87.55	84.24	89.58	21.23	21.24	21.19	21.13	nan	nan	22.764	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1425.013	13:53:43.474	21.600	21.590	32.575	0.00	0.26	87.67	86.20	85.94	87.55	84.24	89.58	21.23	21.24	21.19	21.13	nan	nan	22.769	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1425.114	13:53:43.575	21.600	21.610	32.575	0.00	0.29	87.67	86.20	85.94	87.55	84.24	89.58	21.23	21.24	21.19	21.13	nan	nan	22.769	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1425.214	13:53:43.675	21.600	21.610	32.575	0.00	0.28	87.67	86.20	85.94	87.55	84.24	89.58	21.23	21.24	21.19	21.13	nan	nan	22.769	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1425.313	13:53:43.774	21.600	21.610	32.575	0.00	0.29	87.67	86.20	85.94	87.55	84.24	89.58	21.23	21.24	21.19	21.13	nan	nan	22.769	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1425.414	13:53:43.875	21.600	21.610	32.575	0.00	0.30	87.67	86.20	85.94	87.55	84.24	89.58	21.23	21.24	21.19	21.13	nan	nan	22.769	21.566	21.664	19.0	19.0	870.00	870.01	870.00
1425.514	13:53:43.975	21.600	21.610	32.563	0.00	0.30	87.67	86.20	85.94	87.55	84.24	89.58	21.23	21.24	21.19	21.13	nan	nan	22.769	21.562	21.664	19.0	19.0	870.00	870.16	870.15
1425.613	13:53:44.074	21.600	21.610	32.563	0.00	0.27	87.67	86.20	85.94	87.55	84.24	89.58	21.23	21.24	21.19	21.13	nan	nan	22.769	21.562	21.664	19.0	19.0	870.00	870.16	870.15
1425.713	13:53:44.174	21.600	21.615	32.563	0.00	0.25	87.29	86.12	86.10	87.45	84.18	89.97	21.21	21.23	21.20	21.12	nan	nan	22.769	21.562	21.664	19.0	19.0	870.00	870.16	870.15
1425.814	13:53:44.275	21.600	21.615	32.563	0.00	0.29	87.29	86.12	86.10	87.45	84.18	89.97	21.21	21.23	21.20	21.12	nan	nan	22.769	21.562	21.664	19.0	19.0	870.00	870.16	870.15
1425.914	13:53:44.375	21.600	21.615	32.563	0.00	0.31	87.29	86.12	86.10	87.45	84.18	89.97	21.21	21.23	21.20	21.12	nan	nan	22.769	21.562	21.664	19.0	19.0	870.00	870.16	870.15
1426.014	13:53:44.475	21.600	21.615	32.563	0.00	0.34	87.29	86.12	86.10	87.45	84.18	89.97	21.21	21.23	21.20	21.12	nan	nan	22.769	21.562	21.664	19.0	19.0	870.00	870.16	870.15
1426.114	13:53:44.575	21.600	21.615	32.563	0.00	0.34	87.29	86.12	86.10	87.45	84.18	89.97	21.21	21.23	21.20	21.12	nan	nan	22.769	21.562	21.688	19.0	19.0	870.00	870.16	870.15
1426.214	13:53:44.675	21.600	21.620	32.563	0.00	0.33	87.29	86.12	86.10	87.45	84.18	89.97	21.21	21.23	21.20	21.12	nan	nan	22.769	21.562	21.688	19.0	19.0	870.00	870.16	870.15
1426.314	13:53:44.775	21.600	21.620	32.563	0.00	0.33	87.29	86.12	86.10	87.45	84.18	89.97	21.21	21.23	21.20	21.12	nan	nan	22.769	21.562	21.688	19.0	19.0	870.06	870.10	870.15
1426.413	13:53:44.874	21.600	21.620	32.563	0.00	0.31	87.29	86.12	86.10	87.45	84.18	89.97	21.21	21.23	21.20	21.12	nan	nan	22.769	21.562	21.688	19.0	19.0	870.06	870.10	870.15
1426.514	13:53:44.975	21.600	21.620	32.563	0.00	0.29	87.29	86.12	86.10	87.45	84.18	89.97	21.21	21.23	21.20	21.12	nan	nan	22.769	21.562	21.688	19.0	19.0	870.06	869.95	870.15
1426.614	13:53:45.075	21.600	21.620	32.563	0.00	0.29	87.29	86.12	86.10	87.45	84.18	89.97	21.21	21.23	21.20	21.12	nan	nan	22.769	21.562	21.688	19.0	19.0	870.06	869.95	870.15
1426.714	13:53:45.175	21.600	21.620	32.563	0.00	0.26	87.37	85.90	86.30	87.95	84.28	90.41	21.22	21.22	21.20	21.13	nan	nan	22.769	21.562	21.688	19.0	19.0	870.06	869.95	870.15
1426.813	13:53:45.274	21.600	21.615	32.563	0.00	0.24	87.37	85.90	86.30	87.95	84.28	90.41	21.22	21.22	21.20	21.13	nan	nan	22.769	21.562	21.688	19.0	19.0	870.06	869.95	870.15
1426.914	13:53:45.375	21.600	21.610	32.563	0.00	0.23	87.37	85.90	86.30	87.95	84.28	90.41	21.22	21.22	21.20	21.13	nan	nan	22.769	21.562	21.688	19.0	19.0	870.06	869.95	870.15
1427.016	13:53:45.477	21.600	21.610	32.563	0.00	0.23	87.37	85.90	86.30	87.95	84.28	90.41	21.22	21.22	21.20	21.13	nan	nan	22.769	21.562	21.688	19.0	19.0	870.06	869.95	870.15
1427.162	13:53:45.623	21.600	21.615	32.563	0.00	0.23	87.37	85.90	86.30	87.95	84.28	90.41	21.22	21.22	21.20	21.13	nan	nan	22.769	21.562	21.688	19.0	19.0	870.06	869.95	870.15
1427.213	13:53:45.674	21.600	21.620	32.563	0.00	0.22	87.37	85.90	86.30	87.95	84.28	90.41	21.22	21.22	21.20	21.13	nan	nan	22.769	21.562	21.688	19.0	19.0	870.06	869.95	870.15
1427.314	13:53:45.775	21.600	21.620	32.563	0.00	0.24	87.37	85.90	86.30	87.95	84.28	90.41	21.22	21.22	21.20	21.13	nan	nan	22.769	21.562	21.688	19.0	19.0	870.00	869.95	870.15
1427.414	13:53:45.875	21.600	21.615	32.563	0.00	0.23	87.37	85.90	86.30	87.95	84.28	90.41	21.22	21.22	21.20	21.13	nan	nan	22.769	21.562	21.688	19.0	19.0	870.00	869.95	870.08
1427.514	13:53:45.975	21.600	21.620	32.563	0.00	0.23	87.37	85.90	86.30	87.95	84.28	90.41	21.22	21.22	21.20	21.13	nan	nan	22.769	21.551	21.688	19.0	19.0	870.00	869.95	869.80
1427.614	13:53:46.075	21.600	21.620	32.563	0.00	0.27	87.22	86.49	86.77	88.15	84.13	90.30	21.22	21.23	21.20	21.13	nan	nan	22.769	21.551	21.688	19.0	19.0	870.00	869.95	869.80
1427.714	13:53:46.175	21.600	21.625	32.563	0.00	0.25	87.22	86.49	86.77	88.15	84.13	90.30	21.22	21.23	21.20	21.13	nan	nan	22.769	21.551	21.688	19.0	19.0	870.00	869.95	869.80
1427.814	13:53:46.275	21.600	21.625	32.563	0.00	0.25	87.22	86.49	86.77	88.15	84.13	90.30	21.22	21.23	21.20	21.13	nan	nan	22.769	21.551	21.688	19.0	19.0	870.00	869.95	869.80
1427.913	13:53:46.374	21.600	21.620	32.563	0.00	0.24	87.22	86.49	86.77	88.15	84.13	90.30	21.22	21.23	21.20	21.13	nan	nan	22.769	21.551	21.688	19.0	19.0	870.00	869.95	869.80
1428.015	13:53:46.476	21.600	21.625	32.563	0.00	0.24	87.22	86.49	86.77	88.15	84.13	90.30	21.22	21.23	21.20	21.13	nan	nan	22.769	21.551	21.688	19.0	19.0	870.00	869.95	869.80
1428.114	13:53:46.575	21.600	21.625	32.563	0.00	0.21	87.22	86.49	86.77	88.15	84.13	90.30	21.22	21.23	21.20	21.13	nan	nan	22.769	21.551	21.688	19.0	19.0	870.00	869.95	869.80
1428.214	13:53:46.675	21.600	21.620	32.563	0.00	0.22	87.22	86.49	86.77	88.15	84.13	90.30	21.22	21.23	21.20	21.13	nan	nan	22.769	21.551	21.681	19.0	19.0	870.00	869.95	869.80
1428.313	13:53:46.774	21.600	21.615	32.563	0.00	0.26	87.22	86.49	86.77	88.15	84.13	90.30	21.22	21.23	21.20	21.13	nan	nan	22.769	21.551	21.681	19.0	19.0	870.06	869.95	869.86
1428.414	13:53:46.875	21.600	21.610	32.563	0.00	0.23	87.22	86.49	86.77	88.15	84.13	90.30	21.22	21.23	21.20	21.13	nan	nan	22.769	21.551	21.681	19.0	19.0	870.06	869.95	869.86
1428.514	13:53:46.975	21.600	21.615	32.563	0.00	0.22	87.22	86.49	86.77	88.15	84.13	90.30	21.22	21.23	21.20	21.13	nan	nan	22.769	21.551	21.681	19.0	19.0	870.06	869.95	869.86
1428.614	13:53:47.075	21.600	21.610	32.563	0.00	0.24	87.22	86.49	86.77	88.15	84.13	90.30	21.22	21.23	21.20	21.13	nan	nan	22.769	21.551	21.681	19.0	19.0	870.06	869.95	869.86
